attempt_index,attempt_id,circuit,source_qasm_sha256,family,qmax,num_qubits,depth,gate_count,acted_point_count,gate_node_denominator,gate_qubit_event_denominator,qubit_denominator,normalized_depth_denominator,two_qubit_density,E_mean,E_peak,certificate_selected_point_count,certificate_selected_gate_count,certificate_selected_qubit_count,certificate_acted_point_coverage,certificate_gate_coverage,certificate_qubit_coverage,certificate_depth_reach,emitted_mid_point_count,emitted_mid_gate_count,emitted_mid_qubit_count,emitted_mid_acted_point_coverage,emitted_mid_gate_coverage,emitted_mid_qubit_coverage,emitted_mid_depth_reach,final_read_point_count,deployed_observable_point_count,deployed_observable_gate_count,deployed_observable_qubit_count,deployed_observable_acted_point_coverage,deployed_observable_gate_coverage,deployed_observable_qubit_coverage,deployed_observable_depth_reach,infeasible_mid_point_count,infeasible_gate_group_count,batch_count,selector_max_a2,selector_max_independent_svd_a2,mean_ent,peak_ent,node_cov,emitted_node_cov,certificate_node_cov,deployed_node_cov
150,canonical:150:portfoliovqe_indep_qiskit_4.qasm,portfoliovqe_indep_qiskit_4.qasm,889f68e2613b4c3a3d37572ea171fdd54a74d87a7556046de6b5a2e53f9eb9c4,portfoliovqe,24,4,17,34,52,34,52,4,17,0.5294117647058824,0.0992257991694104,0.20501389378031024,4,4,4,0.07692307692307693,0.11764705882352941,1.0,0.058823529411764705,4,4,4,0.07692307692307693,0.11764705882352941,1.0,0.058823529411764705,0,4,4,4,0.07692307692307693,0.11764705882352941,1.0,0.058823529411764705,0,0,1,4.8511785555484385e-17,4.8511785555484385e-17,0.0992257991694104,0.20501389378031024,0.11764705882352941,0.11764705882352941,0.11764705882352941,0.11764705882352941
151,canonical:151:portfoliovqe_indep_qiskit_5.qasm,portfoliovqe_indep_qiskit_5.qasm,85fd3d07662c4889fc950af811510fb248f7a1b31799e1d136b60a447671fbbe,portfoliovqe,24,5,21,50,80,50,80,5,21,0.6,0.10554588730723928,0.24933629690487352,5,5,5,0.0625,0.1,1.0,0.047619047619047616,5,5,5,0.0625,0.1,1.0,0.047619047619047616,0,5,5,5,0.0625,0.1,1.0,0.047619047619047616,0,0,1,1.855203980911611e-16,1.855203980911611e-16,0.10554588730723928,0.24933629690487352,0.1,0.1,0.1,0.1
152,canonical:152:portfoliovqe_indep_qiskit_6.qasm,portfoliovqe_indep_qiskit_6.qasm,4b960114ed9de25cd14b55b35e99c8fad89c10e9d27927f36a27e947338fc2ca,portfoliovqe,24,6,25,69,114,69,114,6,25,0.6521739130434783,0.11048782779901815,0.24999042983644967,6,6,6,0.05263157894736842,0.08695652173913043,1.0,0.04,6,6,6,0.05263157894736842,0.08695652173913043,1.0,0.04,0,6,6,6,0.05263157894736842,0.08695652173913043,1.0,0.04,0,0,1,6.617000056673958e-17,6.617000056673958e-17,0.11048782779901815,0.24999042983644967,0.08695652173913043,0.08695652173913043,0.08695652173913043,0.08695652173913043
153,canonical:153:portfoliovqe_indep_qiskit_7.qasm,portfoliovqe_indep_qiskit_7.qasm,564d0070cbc8d4460e7e2704faee68d7c1f814f8210bb66108194298e7b2b63f,portfoliovqe,24,7,29,91,154,91,154,7,29,0.6923076923076923,0.1392362096062923,0.24795101945825676,7,7,7,0.045454545454545456,0.07692307692307693,1.0,0.034482758620689655,7,7,7,0.045454545454545456,0.07692307692307693,1.0,0.034482758620689655,0,7,7,7,0.045454545454545456,0.07692307692307693,1.0,0.034482758620689655,0,0,1,9.855855334753079e-17,9.855855334753079e-17,0.1392362096062923,0.24795101945825676,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693
154,canonical:154:portfoliovqe_indep_qiskit_8.qasm,portfoliovqe_indep_qiskit_8.qasm,dac16c705c4a2607b79ed2f48045cf080e410b6c4b1ac76effa6c65291ad203e,portfoliovqe,24,8,33,116,200,116,200,8,33,0.7241379310344828,0.1406880947892403,0.2471745009911816,8,8,8,0.04,0.06896551724137931,1.0,0.030303030303030304,8,8,8,0.04,0.06896551724137931,1.0,0.030303030303030304,0,8,8,8,0.04,0.06896551724137931,1.0,0.030303030303030304,0,0,1,1.0572883720930884e-16,1.0572883720930884e-16,0.1406880947892403,0.2471745009911816,0.06896551724137931,0.06896551724137931,0.06896551724137931,0.06896551724137931
155,canonical:155:portfoliovqe_indep_qiskit_9.qasm,portfoliovqe_indep_qiskit_9.qasm,663ab7186fe58e77b84b44e74c7ae9cdebee12ddaf4c9694a9c8c3797c4228da,portfoliovqe,24,9,37,144,252,144,252,9,37,0.75,0.13286116713658463,0.24600168742709516,9,9,9,0.03571428571428571,0.0625,1.0,0.02702702702702703,9,9,9,0.03571428571428571,0.0625,1.0,0.02702702702702703,0,9,9,9,0.03571428571428571,0.0625,1.0,0.02702702702702703,0,0,1,1.5062976880930302e-16,1.5062976880930302e-16,0.13286116713658463,0.24600168742709516,0.0625,0.0625,0.0625,0.0625
156,canonical:156:qaoa_indep_qiskit_10.qasm,qaoa_indep_qiskit_10.qasm,8a5ac2ebb4fb00265f781a05c1580c7814a6d4bc2be8e751630a397500a85b7c,qaoa,24,10,10,50,70,50,70,10,10,0.4,0.13575971392626016,0.22221370461300138,10,10,10,0.14285714285714285,0.2,1.0,0.1,10,10,10,0.14285714285714285,0.2,1.0,0.1,0,10,10,10,0.14285714285714285,0.2,1.0,0.1,0,0,1,7.94717081341948e-16,7.94717081341948e-16,0.13575971392626016,0.22221370461300138,0.2,0.2,0.2,0.2
157,canonical:157:qaoa_indep_qiskit_3.qasm,qaoa_indep_qiskit_3.qasm,7cfbcf19296f7abdbe3cb07db3d877d4f533e4dec4e7e963dbe30b1d6e92a6f6,qaoa,24,3,9,15,21,15,21,3,9,0.4,0.16568261048032187,0.24519062141629083,3,3,3,0.14285714285714285,0.2,1.0,0.1111111111111111,3,3,3,0.14285714285714285,0.2,1.0,0.1111111111111111,0,3,3,3,0.14285714285714285,0.2,1.0,0.1111111111111111,0,0,1,1.3018518929051675e-16,1.3018518929051675e-16,0.16568261048032187,0.24519062141629083,0.2,0.2,0.2,0.2
158,canonical:158:qaoa_indep_qiskit_4.qasm,qaoa_indep_qiskit_4.qasm,60eaefc255214604af0872fbcbb4f59f1fd7131040d7b867e35b50860c9113c6,qaoa,24,4,8,20,28,20,28,4,8,0.4,0.21428571428434925,0.2499999999999999,4,4,4,0.14285714285714285,0.2,1.0,0.125,4,4,4,0.14285714285714285,0.2,1.0,0.125,0,4,4,4,0.14285714285714285,0.2,1.0,0.125,0,0,1,8.326672684688675e-17,8.326672684688675e-17,0.21428571428434925,0.2499999999999999,0.2,0.2,0.2,0.2
159,canonical:159:qaoa_indep_qiskit_5.qasm,qaoa_indep_qiskit_5.qasm,50c286df3edbcf286ec9f7b45dd940698bb69ca695aedfa3e0e7d6835d09c57b,qaoa,24,5,9,25,35,25,35,5,9,0.4,0.19600746668642186,0.24618225504699193,5,5,5,0.14285714285714285,0.2,1.0,0.1111111111111111,5,5,5,0.14285714285714285,0.2,1.0,0.1111111111111111,0,5,5,5,0.14285714285714285,0.2,1.0,0.1111111111111111,0,0,1,7.148239562089666e-17,7.148239562089666e-17,0.19600746668642186,0.24618225504699193,0.2,0.2,0.2,0.2
160,canonical:160:qaoa_indep_qiskit_6.qasm,qaoa_indep_qiskit_6.qasm,fc0b0ec682ff5ce77622b78fc4ad195d98251722f055f50e009fe18ee3113041,qaoa,24,6,8,30,42,30,42,6,8,0.4,0.20277199686371286,0.24851365773175818,6,6,6,0.14285714285714285,0.2,1.0,0.125,6,6,6,0.14285714285714285,0.2,1.0,0.125,0,6,6,6,0.14285714285714285,0.2,1.0,0.125,0,0,1,1.6768594809361232e-16,1.6768594809361232e-16,0.20277199686371286,0.24851365773175818,0.2,0.2,0.2,0.2
161,canonical:161:qaoa_indep_qiskit_7.qasm,qaoa_indep_qiskit_7.qasm,d67a5b82ca08c30bb65f4c35df0d46b5a5377d9dacfdeabadb28064ee1420cc8,qaoa,24,7,9,35,49,35,49,7,9,0.4,0.1968072556963415,0.2499999257924611,7,7,7,0.14285714285714285,0.2,1.0,0.1111111111111111,7,7,7,0.14285714285714285,0.2,1.0,0.1111111111111111,0,7,7,7,0.14285714285714285,0.2,1.0,0.1111111111111111,0,0,1,1.3597399555105177e-16,1.3597399555105177e-16,0.1968072556963415,0.2499999257924611,0.2,0.2,0.2,0.2
162,canonical:162:qaoa_indep_qiskit_8.qasm,qaoa_indep_qiskit_8.qasm,493199c7c5d7adadafb4ed0ebd1fbab0cff23bc7f2e68533cbb3e80c5ffa14c4,qaoa,24,8,8,40,56,40,56,8,8,0.4,0.2027767223154611,0.24851857449254053,8,8,8,0.14285714285714285,0.2,1.0,0.125,8,8,8,0.14285714285714285,0.2,1.0,0.125,0,8,8,8,0.14285714285714285,0.2,1.0,0.125,0,0,1,3.414525670334983e-16,3.414525670334983e-16,0.2027767223154611,0.24851857449254053,0.2,0.2,0.2,0.2
163,canonical:163:qaoa_indep_qiskit_9.qasm,qaoa_indep_qiskit_9.qasm,3287806dfd0faabdbbaddbe262b2175c651e279cbf4fefbccb2a855c144c0325,qaoa,24,9,9,45,63,45,63,9,9,0.4,0.20276961469778762,0.24850834063449556,9,9,9,0.14285714285714285,0.2,1.0,0.1111111111111111,9,9,9,0.14285714285714285,0.2,1.0,0.1111111111111111,0,9,9,9,0.14285714285714285,0.2,1.0,0.1111111111111111,0,0,1,2.545968964673035e-16,2.545968964673035e-16,0.20276961469778762,0.24850834063449556,0.2,0.2,0.2,0.2
164,canonical:164:qftentangled_indep_qiskit_10.qasm,qftentangled_indep_qiskit_10.qasm,56c4f798189f18ff8070e0f67f5b59f12f9c194f33fc462d73d785ad6276d763,qftentangled,24,10,22,70,129,70,129,10,22,0.8428571428571429,0.15405443055974458,0.2499999999999999,1,1,1,0.007751937984496124,0.014285714285714285,0.1,0.045454545454545456,1,1,1,0.007751937984496124,0.014285714285714285,0.1,0.045454545454545456,0,1,1,1,0.007751937984496124,0.014285714285714285,0.1,0.045454545454545456,0,0,1,0.0,0.0,0.15405443055974458,0.2499999999999999,0.014285714285714285,0.014285714285714285,0.014285714285714285,0.014285714285714285
165,canonical:165:qftentangled_indep_qiskit_11.qasm,qftentangled_indep_qiskit_11.qasm,3247bcc0eae0810b2e7629cbed14737e3d7f1b21dde8e54882718afd0c7d38e9,qftentangled,24,11,23,77,142,77,142,11,23,0.8441558441558441,0.16179115569615135,0.2499999999999999,1,1,1,0.007042253521126761,0.012987012987012988,0.09090909090909091,0.043478260869565216,1,1,1,0.007042253521126761,0.012987012987012988,0.09090909090909091,0.043478260869565216,0,1,1,1,0.007042253521126761,0.012987012987012988,0.09090909090909091,0.043478260869565216,0,0,1,0.0,0.0,0.16179115569615135,0.2499999999999999,0.012987012987012988,0.012987012987012988,0.012987012987012988,0.012987012987012988
166,canonical:166:qftentangled_indep_qiskit_12.qasm,qftentangled_indep_qiskit_12.qasm,9838aef77490d21d218f8113a6be2e4bcdce766bb5f820396d6972f23df6b894,qftentangled,24,12,25,90,167,90,167,12,25,0.8555555555555555,0.15957290661260856,0.2499999999999999,1,1,1,0.005988023952095809,0.011111111111111112,0.08333333333333333,0.04,1,1,1,0.005988023952095809,0.011111111111111112,0.08333333333333333,0.04,0,1,1,1,0.005988023952095809,0.011111111111111112,0.08333333333333333,0.04,0,0,1,0.0,0.0,0.15957290661260856,0.2499999999999999,0.011111111111111112,0.011111111111111112,0.011111111111111112,0.011111111111111112
167,canonical:167:qftentangled_indep_qiskit_13.qasm,qftentangled_indep_qiskit_13.qasm,0828037b97d56484646df21f6237163fe7209e5bb42013b28f8235e054049724,qftentangled,24,13,27,104,194,104,194,13,27,0.8653846153846154,0.15759281776864886,0.2499999999999999,1,1,1,0.005154639175257732,0.009615384615384616,0.07692307692307693,0.037037037037037035,1,1,1,0.005154639175257732,0.009615384615384616,0.07692307692307693,0.037037037037037035,0,1,1,1,0.005154639175257732,0.009615384615384616,0.07692307692307693,0.037037037037037035,0,0,1,0.0,0.0,0.15759281776864886,0.2499999999999999,0.009615384615384616,0.009615384615384616,0.009615384615384616,0.009615384615384616
168,canonical:168:qftentangled_indep_qiskit_14.qasm,qftentangled_indep_qiskit_14.qasm,c6cfe938b562ac68e7e90e2ba2db55ede1d0e3c5c4726ef3b9d8a5de43278a6c,qftentangled,24,14,29,119,223,119,223,14,29,0.8739495798319328,0.15581765864022493,0.2499999999999999,1,1,1,0.004484304932735426,0.008403361344537815,0.07142857142857142,0.034482758620689655,1,1,1,0.004484304932735426,0.008403361344537815,0.07142857142857142,0.034482758620689655,0,1,1,1,0.004484304932735426,0.008403361344537815,0.07142857142857142,0.034482758620689655,0,0,1,0.0,0.0,0.15581765864022493,0.2499999999999999,0.008403361344537815,0.008403361344537815,0.008403361344537815,0.008403361344537815
169,canonical:169:qftentangled_indep_qiskit_3.qasm,qftentangled_indep_qiskit_3.qasm,e5b519e9fc408ee1a8826ab02ce71fa56a4f3e5547bd57eb805e052b8cfc64f4,qftentangled,24,3,8,10,16,10,16,3,8,0.6,0.1720712989519302,0.2499999999999999,1,1,1,0.0625,0.1,0.3333333333333333,0.125,1,1,1,0.0625,0.1,0.3333333333333333,0.125,0,1,1,1,0.0625,0.1,0.3333333333333333,0.125,0,0,1,0.0,0.0,0.1720712989519302,0.2499999999999999,0.1,0.1,0.1,0.1
170,canonical:170:qftentangled_indep_qiskit_4.qasm,qftentangled_indep_qiskit_4.qasm,3b26fb11ae126c5fc34a08c6805db0ce3277bef9b37b61322f7b553b30fa4e52,qftentangled,24,4,10,16,27,16,27,4,10,0.6875,0.1692949988162766,0.2499999999999999,1,1,1,0.037037037037037035,0.0625,0.25,0.1,1,1,1,0.037037037037037035,0.0625,0.25,0.1,0,1,1,1,0.037037037037037035,0.0625,0.25,0.1,0,0,1,0.0,0.0,0.1692949988162766,0.2499999999999999,0.0625,0.0625,0.0625,0.0625
171,canonical:171:qftentangled_indep_qiskit_5.qasm,qftentangled_indep_qiskit_5.qasm,555308f94d8e7ad551564c1d668bf8eef5a7d90085efedafd6de52681b833a8b,qftentangled,24,5,12,22,38,22,38,5,12,0.7272727272727273,0.17008531088089396,0.2499999999999999,1,1,1,0.02631578947368421,0.045454545454545456,0.2,0.08333333333333333,1,1,1,0.02631578947368421,0.045454545454545456,0.2,0.08333333333333333,0,1,1,1,0.02631578947368421,0.045454545454545456,0.2,0.08333333333333333,0,0,1,0.0,0.0,0.17008531088089396,0.2499999999999999,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456
172,canonical:172:qftentangled_indep_qiskit_6.qasm,qftentangled_indep_qiskit_6.qasm,8e39c1976d19a606ec0becc30b7f49020aa5bdc244f88f25365f53bfcec57f51,qftentangled,24,6,14,30,53,30,53,6,14,0.7666666666666667,0.16368528347984174,0.2499999999999999,1,1,1,0.018867924528301886,0.03333333333333333,0.16666666666666666,0.07142857142857142,1,1,1,0.018867924528301886,0.03333333333333333,0.16666666666666666,0.07142857142857142,0,1,1,1,0.018867924528301886,0.03333333333333333,0.16666666666666666,0.07142857142857142,0,0,1,0.0,0.0,0.16368528347984174,0.2499999999999999,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333
173,canonical:173:qftentangled_indep_qiskit_7.qasm,qftentangled_indep_qiskit_7.qasm,f66066ed56d51323fbbdde129738c8b19507b932b65df84f49b790fa5c29cdb1,qftentangled,24,7,16,38,68,38,68,7,16,0.7894736842105263,0.1630944084950302,0.2499999999999999,1,1,1,0.014705882352941176,0.02631578947368421,0.14285714285714285,0.0625,1,1,1,0.014705882352941176,0.02631578947368421,0.14285714285714285,0.0625,0,1,1,1,0.014705882352941176,0.02631578947368421,0.14285714285714285,0.0625,0,0,1,0.0,0.0,0.1630944084950302,0.2499999999999999,0.02631578947368421,0.02631578947368421,0.02631578947368421,0.02631578947368421
174,canonical:174:qftentangled_indep_qiskit_8.qasm,qftentangled_indep_qiskit_8.qasm,48fde40158fc18bc7b6e5b3db9015bc8f93b8f3cc12d8b961f9fb0568ed369a3,qftentangled,24,8,18,48,87,48,87,8,18,0.8125,0.15832571198348855,0.2499999999999999,1,1,1,0.011494252873563218,0.020833333333333332,0.125,0.05555555555555555,1,1,1,0.011494252873563218,0.020833333333333332,0.125,0.05555555555555555,0,1,1,1,0.011494252873563218,0.020833333333333332,0.125,0.05555555555555555,0,0,1,0.0,0.0,0.15832571198348855,0.2499999999999999,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.020833333333333332
175,canonical:175:qftentangled_indep_qiskit_9.qasm,qftentangled_indep_qiskit_9.qasm,c4d10a0fb339c3707858421238f9f7aef11602db7d45a941287f1635d15d4fc9,qftentangled,24,9,20,58,106,58,106,9,20,0.8275862068965517,0.15751211365299483,0.2499999999999999,1,1,1,0.009433962264150943,0.017241379310344827,0.1111111111111111,0.05,1,1,1,0.009433962264150943,0.017241379310344827,0.1111111111111111,0.05,0,1,1,1,0.009433962264150943,0.017241379310344827,0.1111111111111111,0.05,0,0,1,0.0,0.0,0.15751211365299483,0.2499999999999999,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827
176,canonical:176:qft_indep_qiskit_10.qasm,qft_indep_qiskit_10.qasm,3e497be74b5091b21b618c04a60dbe6a65cae32b7cd0cb92e3ad483d1b553f77,qft,24,10,20,60,110,60,110,10,20,0.8333333333333334,4.475863652882276e-30,3.6539651703107073e-29,110,60,10,1.0,1.0,1.0,1.0,100,55,10,0.9090909090909091,0.9166666666666666,1.0,0.95,10,110,60,10,1.0,1.0,1.0,1.0,0,0,21,6.044803694340013e-15,6.044803694340013e-15,4.475863652882276e-30,3.6539651703107073e-29,1.0,0.9166666666666666,1.0,1.0
177,canonical:177:qft_indep_qiskit_11.qasm,qft_indep_qiskit_11.qasm,9c86146a3e823c37df55d116025d79828babe80fdc83de9690e0a6461e28c030,qft,24,11,21,66,121,66,121,11,21,0.8333333333333334,4.21734453948346e-30,3.653965170310709e-29,121,66,11,1.0,1.0,1.0,1.0,110,65,11,0.9090909090909091,0.9848484848484849,1.0,0.9523809523809523,11,121,66,11,1.0,1.0,1.0,1.0,0,0,31,6.0448036943400146e-15,6.0448036943400146e-15,4.21734453948346e-30,3.653965170310709e-29,1.0,0.9848484848484849,1.0,1.0
178,canonical:178:qft_indep_qiskit_12.qasm,qft_indep_qiskit_12.qasm,4f12b57f6d9786f8b570ad06a97275480475f910501370ddd660f4e9995f609f,qft,24,12,23,78,144,78,144,12,23,0.8461538461538461,5.64723388222604e-30,1.0541242769812403e-28,144,78,12,1.0,1.0,1.0,1.0,132,77,12,0.9166666666666666,0.9871794871794872,1.0,0.9565217391304348,12,144,78,12,1.0,1.0,1.0,1.0,0,0,46,1.026705545412715e-14,1.026705545412715e-14,5.64723388222604e-30,1.0541242769812403e-28,1.0,0.9871794871794872,1.0,1.0
179,canonical:179:qft_indep_qiskit_13.qasm,qft_indep_qiskit_13.qasm,3f24ff8325bd3c17aea22dee53cbdf99327f06d4a0b727af714e0fa752ec0747,qft,24,13,25,91,169,91,169,13,25,0.8571428571428571,1.6839796300839022e-29,7.677747634237564e-28,169,91,13,1.0,1.0,1.0,1.0,144,78,12,0.8520710059171598,0.8571428571428571,0.9230769230769231,0.92,13,157,91,13,0.9289940828402367,1.0,1.0,1.0,12,12,51,2.7708748860670608e-14,2.7708748860670608e-14,1.6839796300839022e-29,7.677747634237564e-28,1.0,0.8571428571428571,1.0,1.0
180,canonical:180:qft_indep_qiskit_14.qasm,qft_indep_qiskit_14.qasm,de9e79e1f366fa5c7b8976ef7f166f15640bd76a96b11375b5dba7f3d892edb7,qft,24,14,27,105,196,105,196,14,27,0.8666666666666667,7.372947733461141e-29,1.6239800582332055e-27,196,105,14,1.0,1.0,1.0,1.0,143,77,12,0.7295918367346939,0.7333333333333333,0.8571428571428571,0.8148148148148148,14,157,91,14,0.8010204081632653,0.8666666666666667,1.0,1.0,39,27,54,4.0298635935144774e-14,4.0298635935144774e-14,7.372947733461141e-29,1.6239800582332055e-27,0.8666666666666667,0.7333333333333333,1.0,0.8666666666666667
181,canonical:181:qft_indep_qiskit_3.qasm,qft_indep_qiskit_3.qasm,1d9f8307aeb97fbe152f9e557a4af72aefa73a6731fc33dee621149aaae3d318,qft,24,3,6,7,11,7,11,3,6,0.5714285714285714,5.462637660443789e-33,1.848892746611744e-32,11,7,3,1.0,1.0,1.0,1.0,8,6,3,0.7272727272727273,0.8571428571428571,1.0,0.8333333333333334,3,11,7,3,1.0,1.0,1.0,1.0,0,0,1,1.3597399555105177e-16,1.3597399555105177e-16,5.462637660443789e-33,1.848892746611744e-32,1.0,0.8571428571428571,1.0,1.0
182,canonical:182:qft_indep_qiskit_4.qasm,qft_indep_qiskit_4.qasm,45812e4e2250264b8bde63572c88ac67474c10607143ab8259a99d529ef52489,qft,24,4,8,12,20,12,20,4,8,0.6666666666666666,4.602972567085488e-33,1.848892746611744e-32,20,12,4,1.0,1.0,1.0,1.0,16,10,4,0.8,0.8333333333333334,1.0,0.875,4,20,12,4,1.0,1.0,1.0,1.0,0,0,1,1.3597399555105177e-16,1.3597399555105177e-16,4.602972567085488e-33,1.848892746611744e-32,1.0,0.8333333333333334,1.0,1.0
183,canonical:183:qft_indep_qiskit_6.qasm,qft_indep_qiskit_6.qasm,8d7e8066205031814a264e97c8bb8c26fb2c47ee04c3ed13fede3f9f6dc13530,qft,24,6,12,24,42,24,42,6,12,0.75,3.733552763619254e-32,1.910522504832137e-31,42,24,6,1.0,1.0,1.0,1.0,36,21,6,0.8571428571428571,0.875,1.0,0.9166666666666666,6,42,24,6,1.0,1.0,1.0,1.0,0,0,4,4.370952418903844e-16,4.370952418903844e-16,3.733552763619254e-32,1.910522504832137e-31,1.0,0.875,1.0,1.0
184,canonical:184:qft_indep_qiskit_7.qasm,qft_indep_qiskit_7.qasm,76b8e384b325fd03b6fa5355f8b80ed15556c2c605659d08ef896d039f4db22b,qft,24,7,14,31,55,31,55,7,14,0.7741935483870968,4.78138371375191e-32,1.910522504832137e-31,55,31,7,1.0,1.0,1.0,1.0,48,28,7,0.8727272727272727,0.9032258064516129,1.0,0.9285714285714286,7,55,31,7,1.0,1.0,1.0,1.0,0,0,6,4.370952418903844e-16,4.370952418903844e-16,4.78138371375191e-32,1.910522504832137e-31,1.0,0.9032258064516129,1.0,1.0
185,canonical:185:qft_indep_qiskit_8.qasm,qft_indep_qiskit_8.qasm,aabc46202a991fe60ec26b0726af5a6c9ddc91a5ab9f79b6e04d8152e0f2da97,qft,24,8,16,40,72,40,72,8,16,0.8,3.8258999580657467e-31,2.751672408043259e-30,72,40,8,1.0,1.0,1.0,1.0,64,36,8,0.8888888888888888,0.9,1.0,0.9375,8,72,40,8,1.0,1.0,1.0,1.0,0,0,9,1.6588165685341077e-15,1.6588165685341077e-15,3.8258999580657467e-31,2.751672408043259e-30,1.0,0.9,1.0,1.0
186,canonical:186:qft_indep_qiskit_9.qasm,qft_indep_qiskit_9.qasm,9f75623d11caf45e581c52fe8fab9d7e4e4bc97b013df9357f1187a43321463b,qft,24,9,18,49,89,49,89,9,18,0.8163265306122449,9.451977274650871e-31,6.2862353384799294e-30,89,49,9,1.0,1.0,1.0,1.0,80,45,9,0.898876404494382,0.9183673469387755,1.0,0.9444444444444444,9,89,49,9,1.0,1.0,1.0,1.0,0,0,14,2.507236594037328e-15,2.507236594037328e-15,9.451977274650871e-31,6.2862353384799294e-30,1.0,0.9183673469387755,1.0,1.0
187,canonical:187:qnn_indep_qiskit_10.qasm,qnn_indep_qiskit_10.qasm,8e7b37c5d5f9def5a03323100346f71766ad5405d8716cf4e66e4ee00ffa2f17,qnn,24,10,94,319,508,319,508,10,94,0.5924764890282131,0.14041304867709264,0.2465759887597552,10,10,10,0.01968503937007874,0.03134796238244514,1.0,0.010638297872340425,10,10,10,0.01968503937007874,0.03134796238244514,1.0,0.010638297872340425,0,10,10,10,0.01968503937007874,0.03134796238244514,1.0,0.010638297872340425,0,0,1,3.3330547630289765e-15,3.3330547630289765e-15,0.14041304867709264,0.2465759887597552,0.03134796238244514,0.03134796238244514,0.03134796238244514,0.03134796238244514
188,canonical:188:qnn_indep_qiskit_11.qasm,qnn_indep_qiskit_11.qasm,b1de1911394a0859a417e7142039640382343cf789afbf6bac94cfd694af9ad1,qnn,24,11,12,32,42,32,42,11,12,0.3125,0.08997897146409056,0.20354199014352323,11,11,11,0.2619047619047619,0.34375,1.0,0.08333333333333333,11,11,11,0.2619047619047619,0.34375,1.0,0.08333333333333333,0,11,11,11,0.2619047619047619,0.34375,1.0,0.08333333333333333,0,0,1,6.755933929812566e-16,6.755933929812566e-16,0.08997897146409056,0.20354199014352323,0.34375,0.34375,0.34375,0.34375
189,canonical:189:qnn_indep_qiskit_12.qasm,qnn_indep_qiskit_12.qasm,2246a162bfca2d72eddb989e7ef2c0e29fd6616f0f0c4e55293a1f65b9735d17,qnn,24,12,13,35,46,35,46,12,13,0.3142857142857143,0.12564162319056826,0.24970617016833802,12,12,12,0.2608695652173913,0.34285714285714286,1.0,0.07692307692307693,12,12,12,0.2608695652173913,0.34285714285714286,1.0,0.07692307692307693,0,12,12,12,0.2608695652173913,0.34285714285714286,1.0,0.07692307692307693,0,0,1,4.078586024073921e-16,4.078586024073921e-16,0.12564162319056826,0.24970617016833802,0.34285714285714286,0.34285714285714286,0.34285714285714286,0.34285714285714286
190,canonical:190:qnn_indep_qiskit_13.qasm,qnn_indep_qiskit_13.qasm,19ccd2fa41c66a631b65eaca0bf4eff205aba858db1ec5237b7c64c4c41a09b2,qnn,24,13,14,38,50,38,50,13,14,0.3157894736842105,0.14809907949209936,0.24999927343619668,13,13,13,0.26,0.34210526315789475,1.0,0.07142857142857142,13,13,13,0.26,0.34210526315789475,1.0,0.07142857142857142,0,13,13,13,0.26,0.34210526315789475,1.0,0.07142857142857142,0,0,1,5.029357602455951e-16,5.029357602455951e-16,0.14809907949209936,0.24999927343619668,0.34210526315789475,0.34210526315789475,0.34210526315789475,0.34210526315789475
191,canonical:191:qnn_indep_qiskit_14.qasm,qnn_indep_qiskit_14.qasm,12ffc4466673fb0b3d2dd494028b9f25089f90fffe62bcde91a3f7ab43a39b5b,qnn,24,14,15,41,54,41,54,14,15,0.3170731707317073,0.11677254018179412,0.2349707664543068,14,14,14,0.25925925925925924,0.34146341463414637,1.0,0.06666666666666667,14,14,14,0.25925925925925924,0.34146341463414637,1.0,0.06666666666666667,0,14,14,14,0.25925925925925924,0.34146341463414637,1.0,0.06666666666666667,0,0,1,8.816925852894993e-16,8.816925852894993e-16,0.11677254018179412,0.2349707664543068,0.34146341463414637,0.34146341463414637,0.34146341463414637,0.34146341463414637
192,canonical:192:qnn_indep_qiskit_3.qasm,qnn_indep_qiskit_3.qasm,9ab8eba48e0caccc73aeb8fa464b3cc8ad23ad8ec8119de5c05b93a2da77ad07,qnn,24,3,24,32,46,32,46,3,24,0.4375,0.08329786561045294,0.2111208648455132,3,3,3,0.06521739130434782,0.09375,1.0,0.041666666666666664,3,3,3,0.06521739130434782,0.09375,1.0,0.041666666666666664,0,3,3,3,0.06521739130434782,0.09375,1.0,0.041666666666666664,0,0,1,6.283435673255384e-17,6.283435673255384e-17,0.08329786561045294,0.2111208648455132,0.09375,0.09375,0.09375,0.09375
